
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2021-06-08T03:00:22Z,,4.62208759970963,-123.13360406085849,66.023599924519658,-21.399816619232297,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,
1,"Entry - Entry",,,,,,false,"Magenta","Hiking",,,,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,
1,1,4.637744491919875,-75.487530436366796,2424.31201171875,2021-06-08T02:56:20Z,,,"Entry","25-NOV-17 10:32:26AM","25-NOV-17 10:32:26AM",,"Fishing Hot Spot Facility",,,,,,,,,,,,"ShorterDistance","Standard",,,,,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
48,4.623355278745294,-75.430895341560245,3216.9130859375,2021-06-08T02:56:20Z,,,"Est","27-NOV-17 11:12:41AM","27-NOV-17 11:12:41AM",,"Fishing Hot Spot Facility","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
49,18.485239204019308,-72.312526702880859,-0.1143798828125,2021-06-08T02:56:20Z,,,"Fermate","Fermate","Fermate",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
50,4.632658353075385,-75.459826737642288,2911.21630859375,2021-06-08T02:56:20Z,,,"Fincamta","27-NOV-17 3:31:43PM","27-NOV-17 3:31:43PM",,"Fishing Hot Spot Facility","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
51,4.666666584089398,-75.399999981746078,3135.68212890625,2021-06-08T02:56:20Z,,,"FincaP","25-NOV-17 6:41:31PM","25-NOV-17 6:41:31PM",,"Fishing Hot Spot Facility","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
52,18.34935556165874,-72.023569392040372,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath","Footpath","Footpath",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
53,18.343411451205611,-72.001014947891235,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath Switc","Footpath Switchback","Footpath Switchback",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
54,18.350811749696732,-72.027153158560395,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath.1","Footpath","Footpath",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
55,18.347791414707899,-72.033680062741041,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath.2","Footpath","Footpath",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
56,18.348685260862112,-72.009868584573269,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath.3","Footpath","Footpath",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
57,18.348006410524249,-72.016384927555919,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath.4","Footpath","Footpath",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
58,18.341373642906547,-72.04619281925261,-0.1143798828125,2021-06-08T02:56:20Z,,,"Footpath.5","Footpath","Footpath",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
59,4.653838584199548,-75.443151192739606,3277.4755859375,2021-06-08T02:56:20Z,,,"Gate","25-NOV-17 4:21:54PM","25-NOV-17 4:21:54PM",,"Crossing","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
60,44.910102328285575,-93.308442374691367,275.0609130859375,2021-06-08T02:56:20Z,,,"Home","27-SEP-01 1:48:47PM","27-SEP-01 1:48:47PM",,"Civil","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
61,18.449521064758301,-72.284360993653536,-0.1143798828125,2021-06-08T02:56:20Z,,,"Kenscoff","Kenscoff","Kenscoff",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
62,4.644489074125886,-75.469681760296226,2487.758544921875,2021-06-08T02:56:20Z,,,"La Cascada","25-NOV-17 11:35:02AM","25-NOV-17 11:35:02AM",,"Fishing Hot Spot Facility","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
63,4.650341151282191,-75.42224396020174,3868.44140625,2021-06-08T02:56:20Z,,,"Lake","26-NOV-17 1:15:59PM","26-NOV-17 1:15:59PM",,"Fishing Area","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
64,47.817662078887224,-123.12480675056577,1641.8046875,2021-06-08T02:56:20Z,,,"Lost Point","28-SEP-01 6:57:31PM","28-SEP-01 6:57:31PM",,"Civil","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
65,18.339162832126021,-72.097403733059764,-0.1143798828125,2021-06-08T02:56:20Z,,,"Main Road","Main Road","Main Road",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
66,18.32008964382112,-72.16933362185955,-0.1143798828125,2021-06-08T02:56:20Z,,,"Main Road.1","Main Road","Main Road",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
67,18.337433477863669,-72.274663718417287,-0.1143798828125,2021-06-08T02:56:20Z,,,"Main Road.2","Main Road","Main Road",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
68,18.325279299169779,-72.262261686846614,-0.1143798828125,2021-06-08T02:56:20Z,,,"Main Road.3","Main Road","Main Road",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2021-06-08T02:56:20Z,
